"Zone","Rack No.","Bin No.","Location Code","Carton No.","Lot No.","Item No.","Description","UOM","Barcode","Qty","Timestamp"
"A","R3","Bin 9","A-R3-Bin9","CTN-A-0034","LOT-A-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T14:13:58.036Z"
"A","R3","Bin 9","A-R3-Bin9","CTN-A-0035","LOT-A-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T14:14:21.645Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0001","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T11:42:11.642Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0002","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T11:43:33.969Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0004","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T11:44:02.659Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0005","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T11:44:28.576Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0006","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T11:44:51.796Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0003","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T11:46:02.288Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0058","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T11:47:15.874Z"
"A","R4","Bin 1","A-R4-Bin1","CTN-A-0007","LOT-A-0002","SLEEPLOGY ACSGL GRN","","","","10","2026-09-02T12:14:53.394Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0088","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:12:25.151Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0089","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:12:35.376Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0090","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:12:49.048Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0091","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:13:23.631Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0092","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:13:49.439Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0093","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:14:26.631Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0094","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:14:54.959Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0095","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:15:25.538Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0096","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:16:06.736Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0097","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:16:54.439Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0098","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:17:41.612Z"
"A","R4","Bin 10","A-R4-Bin10","CTN-A-0099","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:18:09.071Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0136","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:39:51.575Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0137","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:40:14.603Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0138","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:40:39.102Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0139","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:41:08.689Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0140","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:41:36.032Z"
"A","R4","Bin 11","A-R4-Bin11","CTN-A-0141","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-10T09:42:03.452Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0028","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:42:11.467Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0029","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:42:39.634Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0030","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:43:16.535Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0031","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:43:54.929Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0032","LOT-A-0001","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:44:19.882Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0071","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:44:51.742Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0072","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-02T13:45:17.092Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0087","LOT-A-0002","SLEEPLOGY ACSGL IVR","QUILTED SLEEPOLOGY SINGLE IVORY","PCS","8907144371534","10","2026-09-02T13:45:45.118Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0077","LOT-A-0002","SLEEPLOGY ACSGL SBL","QUILTED SLEEPOLOGY SINGLE S BLUE","PCS","8907144371541","10","2026-09-02T13:46:12.476Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0033","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T13:46:38.520Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0034","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T13:47:06.825Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0035","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T13:47:32.229Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0036","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T13:48:00.774Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0076","LOT-A-0002","SLEEPLOGY ACSGL SMK","QUILTED SLEEPOLOGY SINGLE SMOKE","PCS","8907144353417","10","2026-09-02T13:48:30.358Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0078","LOT-A-0002","SLEEPLOGY ACSGL SMK","QUILTED SLEEPOLOGY SINGLE SMOKE","PCS","8907144353417","10","2026-09-02T13:48:55.814Z"
"A","R4","Bin 12","A-R4-Bin12","CTN-A-0081","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-02T13:49:51.630Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0037","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-02T13:51:32.189Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0038","LOT-A-0002","SLEEPLOGY ACSGL CLD","QUILTED SLEEPOLOGY SINGLE CLOUD","PCS","8907144357774","10","2026-09-02T13:51:59.825Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0039","LOT-A-0002","SLEEPLOGY ACSGL CLD","QUILTED SLEEPOLOGY SINGLE CLOUD","PCS","8907144357774","10","2026-09-02T13:52:26.299Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0040","LOT-A-0002","SLEEPLOGY ACSGL CLD","QUILTED SLEEPOLOGY SINGLE CLOUD","PCS","8907144357774","10","2026-09-02T13:52:53.608Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0080","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","11","2026-09-02T13:59:21.616Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0082","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-02T13:57:00.157Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0085","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-02T13:58:56.654Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0088","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-02T14:00:10.357Z"
"A","R4","Bin 13","A-R4-Bin13","CTN-A-0083","LOT-A-0002","SLEEPLOGY ACSGL IVR","QUILTED SLEEPOLOGY SINGLE IVORY","PCS","8907144371534","10","2026-09-02T14:00:37.345Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0127","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:51:14.248Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0128","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:51:57.718Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0129","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:52:21.118Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0130","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:52:43.939Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0131","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:53:12.835Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0132","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:53:36.934Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0133","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:58:25.007Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0134","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T11:18:12.542Z"
"A","R4","Bin 14","A-R4-Bin14","CTN-A-0135","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T11:18:57.657Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0100","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:20:00.215Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0102","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:21:49.551Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0101","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:21:10.623Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0103","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:22:24.796Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0104","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:23:08.376Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0105","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:24:01.503Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0106","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:24:44.063Z"
"A","R4","Bin 15","A-R4-Bin15","CTN-A-0107","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:25:20.271Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0108","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:26:58.143Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0109","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:35:32.360Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0110","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:35:43.918Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0111","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:35:55.824Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0112","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:36:07.047Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0113","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:36:17.680Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0114","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:36:31.614Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0115","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:36:46.078Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0116","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:37:00.622Z"
"A","R4","Bin 16","A-R4-Bin16","CTN-A-0117","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:34:25.471Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0118","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:38:57.880Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0119","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:39:27.951Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0120","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:39:58.190Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0121","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:40:24.239Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0122","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:40:55.342Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0123","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:41:29.424Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0124","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:41:53.622Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0125","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:42:22.921Z"
"A","R4","Bin 17","A-R4-Bin17","CTN-A-0126","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:42:50.077Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0046","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T04:56:36.500Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0047","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:06:21.875Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0048","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:06:55.044Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0049","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:07:25.419Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0050","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:08:15.907Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0051","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:09:18.263Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0052","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:09:49.350Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0053","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:10:16.331Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0054","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","10","2026-09-04T08:10:46.403Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0086","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-04T08:13:36.882Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0090","LOT-A-0002","SLEEPLOGY ACSGL LAV","QUILTED SLEEPOLOGY SINGLE LAVENDER","PCS","8907144357804","10","2026-09-04T08:27:49.492Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0092","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:09:08.228Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0093","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:09:40.956Z"
"A","R4","Bin 18","A-R4-Bin18","CTN-A-0091","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-04T09:10:08.549Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0101","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:14:48.238Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0102","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:15:20.784Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0103","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:15:51.352Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0104","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:16:24.584Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0108","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:16:53.832Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0109","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:17:22.896Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0110","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:17:52.449Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0105","LOT-A-0002","SLEEPLOGY ACSGL SBL","QUILTED SLEEPOLOGY SINGLE S BLUE","PCS","8907144371541","4","2026-09-04T09:18:28.584Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0105","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","6","2026-09-04T09:18:58.544Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0106","LOT-A-0002","SLEEPLOGY ACSGL GLD","QUILTED SLEEPOLOGY SINGLE GOLD","PCS","8907144357798","7","2026-09-04T09:19:34.672Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0106","LOT-A-0002","SLEEPLOGY ACSGL GR","","","","3","2026-09-04T09:20:19.961Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0111","LOT-A-0002","SLEEPLOGY ACSGL MNT","QUILTED SLEEPOLOGY SINGLE MINT","PCS","8907144353400","2","2026-09-04T09:34:55.245Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0111","LOT-A-0002","SLEEPLOGY ACSGL SBL","QUILTED SLEEPOLOGY SINGLE S BLUE","PCS","8907144371541","8","2026-09-04T09:35:23.741Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0164","LOT-A-0002","SLEEPLOGY ACDBL CLD","QUILTED SLEEPOLOGY DOUBLE CLOUD","PCS","8907144357712","8","2026-09-04T11:33:01.794Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0165","LOT-A-0002","SLEEPLOGY ACDBL CLD","QUILTED SLEEPOLOGY DOUBLE CLOUD","PCS","8907144357712","8","2026-09-04T11:36:46.450Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0172","LOT-A-0002","SLEEPLOGY ACDBL CLD","QUILTED SLEEPOLOGY DOUBLE CLOUD","PCS","8907144357712","8","2026-09-04T11:34:01.978Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0163","LOT-A-0002","SLEEPLOGY ACDBL ROS","QUILTED SLEEPOLOGY DOUBLE ROSE","PCS","8907144357750","8","2026-09-04T11:36:56.066Z"
"A","R4","Bin 2","A-R4-Bin2","CTN-A-0167","LOT-A-0002","SLEEPLOGY ACDBL ROS","QUILTED SLEEPOLOGY DOUBLE ROSE","PCS","8907144357750","8","2026-09-04T11:35:34.138Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0057","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:56:21.719Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0058","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:56:34.392Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0059","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:56:47.468Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0060","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:56:59.447Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0065","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:57:15.631Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0061","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:57:31.200Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0062","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:57:41.967Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0063","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:57:58.089Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0064","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:58:10.649Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0067","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","13","2026-09-09T09:58:30.915Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0066","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:58:40.448Z"
"A","R4","Bin 3","A-R4-Bin3","CTN-A-0068","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T09:59:00.130Z"
"A","R4","Bin 4","A-R4-Bin4","CTN-A-0074","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:03:59.632Z"
"A","R4","Bin 4","A-R4-Bin4","CTN-A-0075","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:04:20.608Z"
"A","R4","Bin 4","A-R4-Bin4","CTN-A-0076","LOT-A-0002","PILLOW MOON","Pillow Moon","PCS","8907144406229","14","2026-09-09T10:04:50.575Z"
"A","R4","Bin 5","A-R4-Bin5","CTN-A-0094","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-04T09:10:39.993Z"
"A","R4","Bin 5","A-R4-Bin5","CTN-A-0098","LOT-A-0002","SLEEPLOGY ACSGL COF","QUILTED SLEEPOLOGY SINGLE COFFEE","PCS","8907144357781","10","2026-09-04T09:11:06.753Z"
"A","R4","Bin 5","A-R4-Bin5","CTN-A-0097","LOT-A-0002","SLEEPLOGY ACSGL ROS","QUILTED SLEEPOLOGY SINGLE ROSE","PCS","8907144357811","10","2026-09-04T09:11:35.593Z"
"A","R4","Bin 5","A-R4-Bin5","CTN-A-0095","LOT-A-0002","SLEEPLOGY ACSGL SND","QUILTED SLEEPOLOGY SINGLE SAND","PCS","8907144357828","10","2026-09-04T09:12:02.385Z"
